# TSA preview manifest. Compressed headered TSAs (.tsa.bin.lz) parsed WITH their 2-byte header.
# preview	confidence	status	tsa_source	tileset	palette	offset	width	height	note	check	check_issue	dropped_pct
preview/tsa/misc/Tsa_Mapeventcall_9.png	high	ok	graphics/misc/Tsa_Mapeventcall_9.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	blue thunder effect BG, effect cells (9x9)	correct		0
preview/tsa/misc/Tsa_Mapeventcall_10.png	medium	ok	graphics/misc/Tsa_Mapeventcall_10.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	map event call effect bg frame, blue field+effect shape	correct		35
preview/tsa/misc/Tsa_Mapeventcall_11.png	medium	ok	graphics/misc/Tsa_Mapeventcall_11.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	map event call effect bg frame	correct		32
preview/tsa/misc/Tsa_Mapeventcall_12.png	medium	ok	graphics/misc/Tsa_Mapeventcall_12.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	map event call effect bg frame, dark element on blue field	correct		42
preview/tsa/misc/Tsa_Mapeventcall_13.png	medium	ok	graphics/misc/Tsa_Mapeventcall_13.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	map event call effect bg, richest frame; Pal1 clean (other pals magenta/black)	correct		33
preview/tsa/misc/Tsa_Mapeventcall_14.png	medium	ok	graphics/misc/Tsa_Mapeventcall_14.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	map event call effect bg frame, blue field+effect shape	correct		33
preview/tsa/misc/Tsa_Mapeventcall_15.png	medium	ok	graphics/misc/Tsa_Mapeventcall_15.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	blue thunder effect BG, lightning sprite (9x9 frame)	correct		33
preview/tsa/misc/Tsa_Mapeventcall_16.png	medium	ok	graphics/misc/Tsa_Mapeventcall_16.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	blue thunder effect BG + effect cells (9x9 frame)	correct		33
preview/tsa/misc/Tsa_Mapeventcall_17.png	medium	ok	graphics/misc/Tsa_Mapeventcall_17.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	8	10	blue thunder effect BG, tiles fully covered (9x9)	correct		0
preview/tsa/misc/Tsa_UnkData_1.png	medium	ok	graphics/misc/Tsa_UnkData_1.tsa.bin	graphics/misc/Img_MenuScrollBar.4bpp.lz	graphics/misc/Pal_MenuScrollBar.gbapal	0	10	1	horizontal scroll/progress bar UI strip (blue/yellow segments)	correct		0
preview/tsa/misc/Tsa_UnkData_3.png	medium	ok	graphics/misc/Tsa_UnkData_3.tsa.bin	graphics/misc/gUnknown_08A1A0A4.4bpp.lz	graphics/misc/Pal_SpinningArrow.gbapal	0	10	4	grid of arrow/cursor sprite icons	correct		40
preview/tsa/misc/Tsa_EndingFin.png	medium	ok	graphics/misc/Tsa_EndingFin.tsa.bin	graphics/misc/Img_FinScreen.4bpp.lz	graphics/misc/Pal_08A40AD4.gbapal	0	30	20	Fin ending screen, clean green field + text fragments at bottom; alt pals all-magenta	correct	name-matched tileset; dropped_pct false-positive (multi-part)	90
preview/tsa/misc/Tsa_UnkData_5.png	medium	ok	graphics/misc/Tsa_UnkData_5.tsa.bin.lz	graphics/misc/Img_CommGameBgScreen.4bpp.lz	graphics/misc/Pal_08B1756C.gbapal	0	30	20	Comm/Link game bg stone-room scene; main scene coherent, magenta band = missing high tiles (TSA up to id 797, tileset 640)	correct		0
preview/tsa/misc/Tsa_UnkData_6.png	medium	fixed	graphics/misc/Tsa_UnkData_6.map.bin	graphics/misc/Img_ChapterIntro_LensFlare.4bpp.lz	graphics/misc/Pal_ChapterIntro_LensFlare.pal	0	13	14	all magenta - no tileset fits: multi-palette tilemap uses all 16 banks + tile ids up to 1015, largest candidate 640 tiles	effect_layer_ok	u8 tilemap (BlitU8TileMapData base0 in chapterintrofx/opinfo), 20x18 +2-byte hdr; correct tileset is Img_ChapterIntro_Le [overlay: render --oob-black]	61
preview/tsa/misc/Tsa_ChapterIntro_Fog.png	medium	ok	graphics/misc/Tsa_ChapterIntro_Fog.tsa.bin.lz	graphics/misc/Img_ChapterIntro_Fog.4bpp.lz	graphics/misc/Pal_ChapterIntro_Fog.gbapal	0	32	32	atmospheric fog/cloud texture overlay; w25 tiles cleanest; CommGameBgScreen seed img was noise	correct		0
preview/tsa/misc/Tsa_ChapterStatusUi.png	low	ok	graphics/misc/Tsa_ChapterStatusUi.tsa.bin.lz	graphics/misc/Img_StatusScreenLabelSprites.4bpp.lz	graphics/misc/Pal_StatusScreenLabelSprites.gbapal	0	30	20	status-UI label/text glyphs visible with label-sprite img+pal; small magenta band remains (some missing tiles)	correct	name-matched tileset; dropped_pct false-positive (multi-part)	15
preview/tsa/misc/Tsa_CharacterEnding_BottomBorder.png	high	ok	graphics/misc/Tsa_CharacterEnding_BottomBorder.tsa.bin	graphics/misc/Img_CharacterEndingMenu.4bpp.lz	graphics/misc/Pal_CharacterEndingMenu.gbapal	0	30	2	headered 30x2 green decorative bottom border with brown/orange edge accents; matching-named pal richer than 08A3F6D0	correct		0
preview/tsa/misc/Tsa_CharacterEnding_TopBorder.png	high	ok	graphics/misc/Tsa_CharacterEnding_TopBorder.tsa.bin	graphics/misc/Img_CharacterEndingMenu.4bpp.lz	graphics/misc/Pal_CharacterEndingMenu.gbapal	0	30	2	headered 30x2 green/teal decorative top border with edge accents, mirror of bottom border	correct		0
preview/tsa/misc/Tsa_CommGameBgScreenInShop.png	high	fixed	graphics/misc/Tsa_CommGameBgScreenInShop.tsa.bin	graphics/misc/Img_CommGameBgScreen.4bpp.lz	graphics/misc/Pal_CommGameBgScreenInShop.pal	0	30	20	UI menu/text screen (RATE, digits, JP options) on green field	correct	code pairs Tsa_CommGameBgScreenInShop with Img_CommGameBgScreen + Pal_CommGameBgScreenInShop (bmshop.c); re-rendered as  [overlay: render --oob-black]	40
preview/tsa/misc/Tsa_ConfigUiFrame.png	low	fixed	graphics/misc/Tsa_ConfigUiFrame.tsa.bin.lz	graphics/misc/Img_ConfigUiIcons.4bpp.lz	graphics/misc/gUiFramePaletteA.pal	0	30	20	least-bad: repetitive UI frame border, magenta band at bottom; seed tileset was 1-tile noise	correct	config UI screen frame/background overlay; name-matched Img_ConfigUiIcons (loaded to BG_CHR 0x200, drawn TILEREF(0,1) on [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_EventGmap.png	medium	fixed	graphics/misc/Tsa_EventGmap.tsa.bin.lz	graphics/misc/Img_EventGmap.4bpp.lz	graphics/misc/Pal_EventGmap.pal	0	30	20	world-map gmap; offset 0 + Pal_EventGmap cleared magenta, landmass + gold text visible	correct	recognizable event world map scene; name-matched Img_EventGmap + Pal_EventGmap render cleanly [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_FinScreen.png	high	ok	graphics/misc/Tsa_FinScreen.tsa.bin.lz	graphics/misc/Img_FinScreen.4bpp.lz	graphics/misc/Pal_FinScreen.gbapal	0	30	20	gold Fin/end text on black	correct		0
preview/tsa/misc/Tsa_GameOverFx.png	medium	ok	graphics/misc/Tsa_GameOverFx.tsa.bin	graphics/misc/gGfx_08A09E4C.4bpp.lz	graphics/misc/Pal_GameOverText2.gbapal	0	16	2	brown game-over backdrop banner	correct		0
preview/tsa/misc/Tsa_GorgonHatchCloud_A.png	high	fixed	graphics/misc/Tsa_GorgonHatchCloud_A.tsa.bin.lz	graphics/misc/Img_GorgonHatchCloud.4bpp.lz	graphics/misc/Pal_GorgonHatchCloud.pal	0	16	16	green field + orange hatch effect	effect_layer_ok	sparse pink gorgon hatch cloud sprites on black field; name-matched tileset, expected map-anim effect look [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_GorgonHatchCloud_B.png	high	fixed	graphics/misc/Tsa_GorgonHatchCloud_B.tsa.bin.lz	graphics/misc/Img_GorgonHatchCloud.4bpp.lz	graphics/misc/Pal_GorgonHatchCloud.pal	0	16	16	green field + orange hatch effect	effect_layer_ok	sparse pink gorgon hatch cloud sprites on black field; name-matched tileset, expected map-anim effect look [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_GorgonHatchCloud_C.png	high	ok	graphics/misc/Tsa_GorgonHatchCloud_C.tsa.bin.lz	graphics/misc/Img_MonsterStoneMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	16	16	green field + orange hatch effect	correct		0
preview/tsa/misc/Tsa_GorgonHatchCloud_D.png	high	fixed	graphics/misc/Tsa_GorgonHatchCloud_D.tsa.bin.lz	graphics/misc/Img_GorgonHatchCloud.4bpp.lz	graphics/misc/Pal_GorgonHatchCloud.pal	0	16	16	green field + orange hatch effect	effect_layer_ok	gorgon hatch cloud puff sprite on black; name-matched Img_GorgonHatchCloud tileset (code: mapanim_specialeffect.c:199-20 [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_GorgonHatchCloud_E.png	high	fixed	graphics/misc/Tsa_GorgonHatchCloud_E.tsa.bin.lz	graphics/misc/Img_GorgonHatchCloud.4bpp.lz	graphics/misc/Pal_GorgonHatchCloud.pal	0	16	16	green field + orange hatch effect	effect_layer_ok	gorgon hatch cloud drifting sprite on black; correct tileset Img_GorgonHatchCloud confirmed by code, not MonsterStone [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_GorgonHatchCloud_F.png	high	fixed	graphics/misc/Tsa_GorgonHatchCloud_F.tsa.bin.lz	graphics/misc/Img_GorgonHatchCloud.4bpp.lz	graphics/misc/Pal_GorgonHatchCloud.pal	0	16	16	green field + orange hatch effect	effect_layer_ok	gorgon hatch cloud condensing sprite on black; name-matched Img_GorgonHatchCloud tileset [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_GorgonHatchCloud_G.png	high	fixed	graphics/misc/Tsa_GorgonHatchCloud_G.tsa.bin.lz	graphics/misc/Img_GorgonHatchCloud.4bpp.lz	graphics/misc/Pal_GorgonHatchCloud.pal	0	16	16	green field + orange hatch effect	effect_layer_ok	gorgon hatch cloud burst sprite on black; correct tileset Img_GorgonHatchCloud (Decompress'd to BG2 in MapAnim_GorgonHat [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_LinkArenaPostBattleBg.png	medium	fixed	graphics/misc/Tsa_LinkArenaPostBattleBg.tsa.bin.lz	graphics/misc/Img_LinkArenaPostBattleBg.4bpp.lz	graphics/misc/Pal_LinkArenaPostBattleBg.gbapal	0	30	20	link-arena UI fills frame; seed/others magenta-heavy	correct	link arena post-battle colosseum screen; sio_postbattle.c pairs Img+Tsa_LinkArenaPostBattleBg, fill 0xa000 pal10, gbapal [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_MainMenuBgFog.png	high	ok	graphics/misc/Tsa_MainMenuBgFog.tsa.bin.lz	graphics/misc/Img_MainMenuBgFog.4bpp.lz	graphics/misc/Pal_MainMenuBgFog.gbapal	0	32	32	clean gray cloudy fog bg	correct		0
preview/tsa/misc/Tsa_MapAnimUnlockBgfx.png	medium	ok	graphics/misc/Tsa_MapAnimUnlockBgfx.tsa.bin	graphics/misc/Img_WallBreakAnim.4bpp.lz	graphics/misc/Pal_WallBreakAnim.gbapal	0	4	4	colored wall-break/unlock effect tiles	correct		0
preview/tsa/misc/Tsa_MapBattleBoxGfx1.png	high	ok	graphics/misc/Tsa_MapBattleBoxGfx1.tsa.bin.lz	graphics/misc/Img_WallBreakAnim.4bpp.lz	graphics/misc/Pal_WallBreakAnim.gbapal	0	12	5	wall break anim, green field+rubble; seed w=1 was degenerate, w=7 coherent	correct		0
preview/tsa/misc/Tsa_MapBattleBoxGfx2.png	high	ok	graphics/misc/Tsa_MapBattleBoxGfx2.tsa.bin.lz	graphics/misc/Img_WallBreakAnim.4bpp.lz	graphics/misc/Pal_WallBreakAnim.gbapal	0	11	5	wall break anim cracked-wall frames on green field	correct		0
preview/tsa/misc/Tsa_MapBattleBoxGfx3.png	high	ok	graphics/misc/Tsa_MapBattleBoxGfx3.tsa.bin.lz	graphics/misc/Img_WallBreakAnim.4bpp.lz	graphics/misc/Pal_WallBreakAnim.gbapal	0	12	5	wall break anim, green field+rubble; w=7 coherent	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx1.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx1.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green effect bg + small red effect sprites	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx10.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx10.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + red glowing barrier domes	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx11.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx11.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + red effect domes	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx12.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx12.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + red effect domes	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx13.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx13.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + orange/red effect bursts	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx14.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx14.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + orange fiery bursts	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx15.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx15.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + dissipating orange effect arcs	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx16.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx16.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + scattered orange fire wisps	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx17.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx17.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + orange/yellow flame wisps	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx18.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx18.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + orange flame wisps	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx19.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx19.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green bg + dense orange/yellow flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx2.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx2.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green effect bg + small red effect remnants	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx20.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx20.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + orange flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx21.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx21.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + orange flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx22.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx22.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + dense fire effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx23.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx23.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + orange flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx24.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx24.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + orange flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx25.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx25.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + dense fire effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx26.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx26.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + orange flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx27.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx27.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + orange flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx28.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx28.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + banded fire effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx29.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx29.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + scattered flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx3.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx3.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + small fire effect (seed)	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx30.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx30.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green field + orange flame effect	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx31.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx31.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	dense fire/flame effect frame on green field; width 13 (325=13x25), not 30	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx32.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx32.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	flame effect frame (horizontal fire bands) on green field, width 13	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx33.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx33.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	scattered flame sprites on green effect field, width 13	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx4.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx4.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green effect bg with small fire sprites (seed pairing)	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx5.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx5.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green effect bg with fire sprites (seed pairing)	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx6.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx6.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green effect bg with fire sprites (seed pairing)	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx7.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx7.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green effect bg with fire sprites (seed pairing)	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx8.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx8.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green effect bg with red/fire sprites (seed pairing)	correct		0
preview/tsa/misc/Tsa_NightMareMapAnimfx9.png	high	ok	graphics/misc/Tsa_NightMareMapAnimfx9.tsa.bin.lz	graphics/misc/Img_NightMareMapAnimfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	18	18	green effect bg with red glowing sprites (seed pairing)	correct		0
preview/tsa/misc/Tsa_PlayerRankFog.png	high	ok	graphics/misc/Tsa_PlayerRankFog.tsa.bin	graphics/misc/Img_PlayerRankFog.4bpp.lz	graphics/misc/Pal_PlayerRankFog.agbpal	0	32	32	coherent dark-blue fog overlay on black; name-matched Img_/Pal_ (use .agbpal; .pal loads empty in tool)	correct		94
preview/tsa/misc/Tsa_PrepItemUseScreen.png	low	unresolved	graphics/misc/Tsa_PrepItemUseScreen.tsa.bin.lz	graphics/misc/gUnknown_08A1B1FC.4bpp.lz	graphics/misc/Pal_SpinningArrow.gbapal	0	30	20	prep item-use UI overlay (sparse, max real tid~104, one stray tid797); menu-window frames recognizable but partial; exact Img_PrepItemUseScreen.4bpp.lz has only 3 tiles	correct		0
preview/tsa/misc/Tsa_SaveMenuBG.png	high	ok	graphics/misc/Tsa_SaveMenuBG.tsa.bin	graphics/misc/Img_SaveMenuBG.4bpp.lz	graphics/misc/Pal_SaveMenuBG.gbapal	0	30	20	clean save-menu stone-tablet/ancient-runes background, blue/teal	correct		0
preview/tsa/misc/Tsa_ShopWindows.png	medium	ok	graphics/misc/Tsa_ShopWindows.tsa.bin.lz	graphics/misc/Img_MapBattleInfoBox.4bpp.lz	graphics/misc/Pal_MapBattleInfoBlue.gbapal	0	30	20	UI window frames/box borders	correct		0
preview/tsa/misc/Tsa_SioResultRankings.png	high	ok	graphics/misc/Tsa_SioResultRankings.tsa.bin	graphics/misc/Img_LinkArenaActiveBannerFx.4bpp.lz	graphics/misc/Pal_LinkArenaActiveBannerFx.gbapal	0	28	14	red/orange banner fx	correct		18
preview/tsa/misc/Tsa_StaffReelEnt_0.png	high	ok	graphics/misc/Tsa_StaffReelEnt_0.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A40FE8.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	credits text (PRODUCT MANAGER/EXECUTIVE)	correct		0
preview/tsa/misc/Tsa_StaffReelEnt_1.png	high	ok	graphics/misc/Tsa_StaffReelEnt_1.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A40FE8.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	credits text on green bg	correct	name-matched tileset; dropped_pct false-positive (multi-part)	83
preview/tsa/misc/Tsa_StaffReelEnt_2.png	high	ok	graphics/misc/Tsa_StaffReelEnt_2.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A40FE8.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	credits text on green bg	correct	name-matched tileset; dropped_pct false-positive (multi-part)	82
preview/tsa/misc/Tsa_StaffReelEnt_3.png	high	ok	graphics/misc/Tsa_StaffReelEnt_3.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A432C0.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	clean credits (SCENARIO/names), seed tileset+offset wrong	correct		0
preview/tsa/misc/Tsa_StaffReelEnt_4.png	high	ok	graphics/misc/Tsa_StaffReelEnt_4.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A40FE8.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	credits (PRODUCERS/EXECUTIVE/MANAGER)	correct	name-matched tileset; dropped_pct false-positive (multi-part)	80
preview/tsa/misc/Tsa_StaffReelEnt_5.png	low	fixed	graphics/misc/Tsa_StaffReelEnt_5.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A45150.4bpp.lz	graphics/misc/Pal_StaffReelEnt_08A40FC8.pal	0	32	32	readable credits text band at bottom but heavy textured/noise fill over frame; no tileset/offset removed it	correct	fixed: cand list omitted true pair Img_StaffReelEnt_5 (08A45150) per StaffReelEnt_EndingCredits_5; now clean readable st [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_StaffReelEnt_6.png	low	fixed	graphics/misc/Tsa_StaffReelEnt_6.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A4561C.4bpp.lz	graphics/misc/Pal_StaffReelEnt_08A40FC8.pal	0	32	32	readable credits (EXECUTIVE PRODUCER/Staff) at bottom but checker/noise fill over rest; no pairing cleared it	correct	fixed: true pair Img_StaffReelEnt_6 (08A4561C) per StaffReelEnt_EndingCredits_6; clean readable credits (OPENING & ENDIN [overlay: render --oob-black]	0
preview/tsa/misc/Tsa_StaffReelEnt_7.png	high	ok	graphics/misc/Tsa_StaffReelEnt_7.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A41B30.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	green staff-reel bg + orange credits text (DIRECTORS/PRODUCERS/names)	correct		0
preview/tsa/misc/Tsa_StaffReelEnt_8.png	medium	ok	graphics/misc/Tsa_StaffReelEnt_8.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A43CBC.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	credits reel; readable DESIGN/GRAPHIC + names (top half out-of-range fill, needs >800-tile VRAM set)	correct	top ~60% is orange dotted out-of-range fill (known VRAM-set limit per note); bottom credits text legible	0
preview/tsa/misc/Tsa_StaffReelEnt_9.png	high	ok	graphics/misc/Tsa_StaffReelEnt_9.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A40FE8.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	green staff-reel bg + orange credits text (PRODUCERS/Yamada)	correct	name-matched tileset; dropped_pct false-positive (multi-part)	73
